id,c000,ca01,ca02,ca03,ce01,ce02,ce03,cns01,cns02,cns03,cns04,cns05,cns06,cns07,cns08,cns09,cns10,cns11,cns12,cns13,cns14,cns15,cns16,cns17,cns18,cns19,cns20,cr01,cr02,cr03,cr04,cr05,cr07,ct01,ct02,cd01,cd02,cd03,cd04,cg01,cg02,longitude,latitude,sum_workers
060816110002003,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,2,1,0,1,1,1,2,1,-122.24014998709615,37.46912035048527,24
060816110002001,17,2,9,6,1,4,12,0,0,0,0,0,9,0,0,0,0,0,1,0,7,0,0,0,0,0,0,10,1,0,6,0,0,13,4,4,3,2,6,7,10,-122.24082154223365,37.470915740326234,134
060816110002005,8,3,4,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,8,0,0,0,0,0,4,4,1,2,2,0,1,7,-122.24096389479129,37.46853459721536,61
060816111002000,37,8,16,13,17,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,7,9,1,19,0,1,36,1,3,3,10,13,21,16,-122.24251004239542,37.46825063695658,288
060816091001007,7,0,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,3,0,0,6,1,2,2,0,3,4,3,-122.25944919292452,37.51867694327234,56
060816080011001,14,1,3,10,4,4,6,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,11,0,0,1,0,2,14,0,1,4,0,8,5,9,-122.25347235965421,37.5507882852539,111
060816080022000,8,4,4,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,3,0,0,8,0,0,0,1,3,2,6,-122.26599020493293,37.54667299540215,60
060816080022005,9,1,3,5,1,2,6,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,4,2,0,3,0,0,8,1,1,0,2,5,1,8,-122.26475630568947,37.54497625928808,71
060816080022002,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,1,2,0,-122.26773842627433,37.54467655226767,16
060816080022001,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,-122.26533983421363,37.5464683725824,16
060816080022004,14,4,7,3,8,1,5,0,0,0,0,0,0,7,0,0,0,0,6,0,1,0,0,0,0,0,0,12,1,0,1,0,0,11,3,1,2,2,5,4,10,-122.26820714741041,37.543408424386094,108
060816080023001,7,3,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,3,0,0,7,0,0,0,1,3,3,4,-122.26331380488962,37.548141668402465,53
060816080023000,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,0,2,-122.26116639965387,37.54834449701614,16
060816080023003,3,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,1,2,-122.2629607747247,37.54430820807251,24
060816080023005,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,-122.26341768607722,37.547037857101316,8
060816080023002,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,-122.26392463714879,37.54450948744154,16
060816080023008,4,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,4,0,0,0,0,0,3,1,1,0,3,0,0,4,-122.26661662419994,37.542503718048486,32
060816080131006,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,3,1,2,-122.26190886398236,37.540880250270476,24
060816080131007,12,1,8,3,4,3,5,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,1,0,0,10,2,0,3,5,3,10,2,-122.26483975824841,37.53802017906085,95
060816080131000,14,2,8,4,4,4,6,0,0,0,0,0,0,0,1,0,1,0,8,0,0,0,2,0,0,2,0,10,0,0,4,0,0,12,2,2,3,3,4,7,7,-122.25616338737746,37.544943388930406,110
060816080132000,2,0,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,1,1,-122.26745120439554,37.53433833362367,16
060816080132001,9,7,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,1,0,1,0,2,5,4,1,0,1,0,3,6,-122.26874046015261,37.53519873314603,65
060816080133002,8,0,4,4,1,5,2,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,3,0,1,6,2,2,1,2,3,7,1,-122.26168914076526,37.5372418992792,64
060816080133000,24,9,14,1,15,2,7,0,0,0,0,0,0,1,0,0,0,3,0,0,0,20,0,0,0,0,0,16,1,0,5,0,2,21,3,4,1,3,7,5,19,-122.26060275552824,37.53965454676587,183
060816080133004,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-122.26492926159966,37.53501297285933,8
060816080231006,4,0,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,1,3,1,-122.26770020926296,37.539928424071896,32
060816080231007,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,-122.27114223819727,37.5411567859742,8
060816080231005,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-122.26579537753939,37.5401527207133,8
060816080231004,216,53,106,57,94,53,69,0,0,0,2,0,4,50,0,1,9,9,8,0,5,32,12,0,70,14,0,106,13,2,88,1,6,171,45,26,31,45,61,114,102,-122.26915226646527,37.53961832761868,1675
060816080231008,4,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,1,0,0,1,0,4,-122.27008738046636,37.54021459872134,30
060816080231001,5,0,2,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,4,0,0,5,0,0,1,2,2,1,4,-122.25978674766263,37.546401476068375,40
060816080232003,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,-122.27524033537787,37.54182869164991,8
060816080232009,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,-122.27396163961942,37.53721419442367,8
060816080232000,45,11,21,13,4,15,26,0,0,0,5,0,0,0,0,0,0,1,7,0,0,0,32,0,0,0,0,32,0,0,10,0,3,35,10,5,8,9,12,11,34,-122.27338384028755,37.54451536174199,349
060816080232005,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,2,-122.27485943021799,37.54011024242402,16
060816080232008,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,1,-122.27477836954452,37.537517252341786,15
060816080232002,29,12,12,5,20,3,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,18,2,0,13,0,0,15,0,1,25,4,2,4,1,10,13,16,-122.27284508595991,37.5420681445219,220
060816080232006,9,2,4,3,2,2,5,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,3,0,0,6,3,2,2,2,1,2,7,-122.27235966756221,37.539064782130865,70
060816080232010,46,3,23,20,21,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,6,3,0,37,0,0,45,1,6,9,10,18,18,28,-122.2721692438628,37.537380073078275,365
060816080252007,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,-122.27167649267743,37.54659126771067,8
060816086002001,83,13,58,12,1,3,79,0,0,0,7,0,2,0,0,61,0,0,5,0,0,0,1,0,7,0,0,38,3,0,40,0,2,72,11,6,10,19,35,56,27,-122.26881833558268,37.53108917812502,651
060816086002012,669,61,441,167,44,46,579,0,0,0,0,25,48,0,0,0,0,1,152,0,394,0,17,0,32,0,0,468,41,8,120,12,20,437,232,89,127,162,230,465,204,-122.26181600241853,37.520151914875626,5291
060816086002003,71,8,47,16,0,0,71,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,30,0,0,40,0,1,67,4,6,10,14,33,47,24,-122.26935272163169,37.52873520333958,560
060816086002002,33,8,17,8,23,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,25,2,1,4,1,0,16,17,8,5,7,5,13,20,-122.27046024630458,37.53235661381095,256
060816091001000,490,78,288,124,116,127,247,0,0,0,30,10,3,60,0,20,0,8,59,0,168,20,17,28,10,8,49,349,25,5,91,5,15,342,148,80,90,115,127,288,202,-122.26614183054629,37.52206783845271,3842
060816091001015,368,51,201,116,63,109,196,0,0,0,173,39,42,0,0,0,0,0,5,0,8,4,14,20,0,63,0,293,11,3,46,3,12,236,132,83,66,77,91,244,124,-122.26523254572467,37.516375379650874,2893
060816103031000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-122.23743105688634,37.546210622671396,7
060816103031002,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,-122.23790119163165,37.54428221557627,8
060816103031007,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,1,2,0,-122.23739582515553,37.542373725820596,16
060816103031001,14,1,10,3,1,2,11,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,6,0,0,8,0,0,14,0,2,0,1,10,8,6,-122.2385054352111,37.54606217846558,111
060816103031005,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,-122.23908450520561,37.54333758463859,8
060816103031008,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,2,-122.23621936423957,37.540980337745324,16
060816103031010,3,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,-122.24258614689633,37.543504634321266,24
060816103031004,3,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,1,1,1,2,-122.2401027630555,37.54373827674757,23
060816103032009,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-122.2336662623663,37.539867459150855,8
060816103032002,73,3,44,26,8,12,53,0,0,0,10,0,0,0,0,0,0,6,5,0,0,50,2,0,0,0,0,52,1,1,17,0,2,62,11,9,11,15,35,26,47,-122.23193832081974,37.54098844932716,581
060816103032008,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,0,2,-122.24325219955506,37.53161136597772,16
060816103032024,7,1,1,5,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,1,6,1,2,2,1,6,1,-122.24845858207992,37.527315677450424,55
060816103032012,3,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,1,1,0,3,-122.24220653546062,37.53227203482903,23
060816103032015,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,0,2,0,-122.2410941087708,37.53298601231127,16
060816103032014,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-122.2348414708832,37.53517678509139,8
060816103032018,4,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,2,0,0,4,0,0,1,0,1,2,2,-122.23725850825247,37.53372180490053,30
060816103032023,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-122.24948227307631,37.524296248201544,8
060816103033011,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,-122.2406299505322,37.54681947436937,8
060816103033002,396,67,247,82,102,62,232,0,0,0,0,9,156,0,0,45,0,0,38,0,3,22,14,4,4,0,101,232,20,0,133,5,6,297,99,52,48,90,139,227,169,-122.2418313580545,37.54649740385659,3101
060816103033007,4,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,3,0,0,4,0,1,0,0,3,2,2,-122.24437400939378,37.54474964431545,32
060816103033013,12,2,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,1,0,5,0,0,11,1,3,2,3,2,1,11,-122.24341145377865,37.54230993637631,94
060816103033006,6,2,3,1,2,1,3,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,4,1,0,1,2,6,0,-122.24149999370434,37.54455329979807,46
060816103033008,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,1,-122.24183237683825,37.54747386864068,16
060816103033015,4,0,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,3,0,0,4,0,0,1,0,3,0,4,-122.24821355782666,37.53758541544776,32
060816103033005,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,-122.23454323343702,37.54322626161843,8
060816103033016,3,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,1,2,-122.24757894342231,37.53824178505617,22
060816103034007,5,0,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0,2,3,2,1,0,2,2,0,5,-122.24305989393332,37.53551579918248,40
060816103034008,3,3,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,1,2,-122.24055115191148,37.53530242608284,21
060816103034000,52,5,31,16,2,5,45,0,0,0,1,0,0,0,0,4,0,13,27,0,1,0,5,0,0,1,0,32,3,0,17,0,0,44,8,6,4,13,24,26,26,-122.23926507854947,37.53593887412934,411
060816103034004,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,2,-122.23627123899041,37.53929836773185,16
060816103035002,22,3,14,5,0,6,16,0,0,0,0,0,0,1,0,12,5,0,4,0,0,0,0,0,0,0,0,15,0,0,3,0,4,18,4,3,5,4,7,14,8,-122.24154502630108,37.53890084370951,173
060816103035003,4,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,3,0,0,1,0,0,3,1,0,0,2,2,3,1,-122.24423558995402,37.53698871309082,32
060816103035001,8,1,4,3,3,0,5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,4,0,3,0,0,5,0,0,5,3,1,1,1,4,3,5,-122.24080955639015,37.538272978397586,63
060816103041005,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,-122.24603859741232,37.53228748587571,8
060816103041004,4,0,4,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,1,3,2,2,-122.24555737489518,37.53540353647852,32
060816103041008,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,-122.24485727351811,37.53331875246065,14
060816103041003,30,3,24,3,16,8,6,0,0,0,0,0,3,0,0,0,0,22,0,0,0,3,0,0,0,2,0,24,0,4,1,0,1,18,12,6,3,5,13,9,21,-122.24955687540654,37.53341769323759,237
060816103041006,3,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,1,1,1,0,1,0,3,-122.24493604682843,37.532595017409285,24
060816103041009,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,1,0,0,1,2,3,0,0,0,1,2,-122.25018662934768,37.53010610572787,24
060816103041007,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,-122.2442656952866,37.5339137029021,8
060816103041014,20,7,10,3,2,3,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,8,0,0,11,0,1,20,0,0,2,2,9,13,7,-122.25006021950311,37.528040088953716,153
060816103042022,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,1,0,1,0,2,-122.25156006939898,37.53697381422423,16
060816103042012,1175,129,774,272,39,75,1061,1,0,0,0,0,15,60,0,87,31,0,581,0,0,399,0,1,0,0,0,603,51,8,468,6,39,1007,168,82,131,265,568,632,543,-122.2628462961425,37.52576130881634,9271
060816103042003,2979,340,1966,673,66,63,2850,0,0,0,0,0,46,0,0,2280,0,0,0,334,150,0,0,25,144,0,0,1341,74,11,1468,9,76,2712,267,185,293,568,1593,1875,1104,-122.2636741319369,37.53053474727521,23492
060816103042015,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,-122.24886292126745,37.53669159544445,8
060816103042018,9,2,5,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,7,0,0,2,0,0,9,0,1,0,1,5,7,2,-122.24954649679742,37.53627652332952,70
060816103042005,293,57,189,47,8,9,276,0,0,0,0,0,144,7,0,124,6,0,8,0,0,0,4,0,0,0,0,175,5,1,100,0,12,257,36,12,30,64,130,169,124,-122.25776699478335,37.53419111582724,2287
060816103042026,547,93,389,65,29,21,497,0,0,0,0,0,503,0,0,44,0,0,0,0,0,0,0,0,0,0,0,280,19,0,236,3,9,506,41,34,43,117,260,359,188,-122.25546791586842,37.53296908607089,4283
060816103042011,669,61,389,219,76,245,348,0,0,0,0,0,0,0,0,58,27,0,152,0,432,0,0,0,0,0,0,467,26,8,145,1,22,364,305,147,95,131,235,334,335,-122.26289467519771,37.52708819814748,5291
060816103042014,27,2,9,16,3,0,24,0,0,0,0,0,13,0,0,2,9,0,0,0,2,0,0,0,0,1,0,20,0,0,5,0,2,26,1,1,2,5,17,24,3,-122.25084378468034,37.53581831812926,214
060816103042010,397,69,236,92,48,25,324,0,0,0,214,0,0,0,0,8,0,0,109,0,0,0,24,0,42,0,0,289,7,10,76,1,14,253,144,45,57,83,143,302,95,-122.25845355149502,37.52900086947535,3107
060816103042013,4,0,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,4,0,0,0,3,1,0,4,-122.25581987915179,37.53218859075402,32
060816103042024,3,2,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,1,2,-122.25356027355771,37.534321864927904,22
060816103042002,971,115,712,144,20,55,896,0,0,0,0,0,0,0,0,37,322,0,59,0,0,0,0,0,10,543,0,514,19,1,411,7,19,907,64,49,91,212,504,540,431,-122.25564400714578,37.537502190589215,7653
060816103042021,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,2,0,-122.25033683076552,37.53724347249501,16
060816103043004,110,7,76,27,1,1,108,0,0,0,0,0,34,0,0,74,0,0,2,0,0,0,0,0,0,0,0,58,1,0,49,0,2,101,9,4,13,27,59,68,42,-122.25182348806834,37.526469767016565,873
060816103043021,2148,289,1527,332,38,90,2020,0,0,0,0,0,8,0,0,1205,72,27,566,21,190,0,41,0,5,13,0,1186,91,12,773,10,76,1880,268,148,236,439,1036,1228,920,-122.25304206668041,37.519268621814554,16895
060816103043008,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,-122.25127428338875,37.5240649385017,8
060816103043015,32,5,20,7,0,1,31,0,0,0,0,0,0,0,0,0,4,0,28,0,0,0,0,0,0,0,0,13,0,0,19,0,0,31,1,0,3,8,16,18,14,-122.2679062987935,37.52802211517469,251
060816103043013,534,51,296,187,39,61,434,0,0,0,0,5,195,0,0,13,4,46,148,0,9,22,51,0,37,4,0,332,13,1,168,4,16,465,69,27,59,122,275,318,216,-122.2650505023068,37.525602237986966,4221
060816103043009,1232,167,801,264,73,104,1055,0,0,0,2,3,11,1,0,113,23,7,268,298,459,0,24,0,19,4,0,654,70,8,445,11,44,1033,199,93,117,242,613,564,668,-122.25590855132165,37.52019073699178,9689
060816103043005,870,196,534,140,76,84,710,0,0,0,0,1,0,69,1,2,15,11,498,0,6,0,184,10,68,5,0,514,32,4,284,6,30,734,136,52,102,152,368,420,450,-122.2508609812849,37.52079125425905,6764
060816103043012,6,2,3,1,0,2,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,1,0,3,3,3,-122.26112846684369,37.52234613868813,46
060816103043010,861,308,450,103,110,199,552,0,0,0,0,0,0,0,0,6,0,2,25,21,0,698,23,65,0,21,0,608,79,12,121,3,38,531,330,103,95,136,219,204,657,-122.25849237314692,37.52035025087432,6580
060816103043001,1331,282,809,240,85,51,1195,0,0,0,0,721,10,0,0,91,15,6,363,24,0,0,24,0,76,1,0,749,30,8,489,8,47,1169,162,110,153,248,538,826,505,-122.26281240358377,37.523068096509,10366
060816103043016,18,3,14,1,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,11,2,1,4,0,0,12,6,1,5,6,3,2,16,-122.24784646190587,37.52059797010717,141
060816103043003,9,2,6,1,4,1,4,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,7,2,2,1,2,2,6,3,-122.25492745006632,37.52770195579854,70
060816103043011,79,15,50,14,9,12,58,0,0,0,0,0,0,0,0,0,3,0,68,6,0,0,0,0,0,2,0,43,2,3,26,2,3,70,9,4,9,18,33,29,50,-122.25792058488449,37.521342644882616,617
060816103043028,401,39,267,95,1,11,389,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,20,0,0,180,8,0,200,1,12,371,30,23,35,66,238,255,146,-122.26428190981332,37.52783473280654,3169
060816086002028,46,5,22,19,2,4,40,0,0,0,14,0,8,0,0,0,0,0,7,0,7,0,0,0,0,10,0,35,1,1,8,0,1,34,12,6,9,12,14,34,12,-122.27390566809042,37.51948150145413,363
060816086002029,52,7,29,16,6,14,32,0,0,0,28,3,2,0,0,0,0,0,0,0,19,0,0,0,0,0,0,49,2,0,1,0,0,26,26,11,11,12,11,44,8,-122.27302369400181,37.51998712633176,409
060816086002024,25,10,11,4,9,12,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,17,0,1,6,0,1,21,4,3,3,1,8,9,16,-122.27067125639707,37.520906458037054,190
060816087002012,99,25,52,22,9,34,56,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,2,22,2,3,67,32,13,20,26,15,46,53,-122.27380085929028,37.519013148461724,767
060816087003005,176,65,71,40,54,73,49,0,0,0,0,0,1,10,4,0,5,0,0,0,0,1,11,0,127,17,0,103,4,1,63,0,5,131,45,25,24,28,34,78,98,-122.2762449541604,37.51950672976098,1343
060816087003007,51,17,22,12,19,21,11,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,44,0,0,46,1,1,1,0,2,34,17,6,5,12,11,30,21,-122.27446350362469,37.51865554921151,391
060816087003010,195,21,108,66,27,59,109,0,0,0,0,0,0,0,0,0,0,31,1,107,0,0,56,0,0,0,0,140,13,0,33,1,8,135,60,26,34,54,60,77,118,-122.27825505551053,37.51875649140154,1539
060816087003008,15,2,11,2,7,1,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,14,0,0,1,0,0,12,3,2,1,5,5,10,5,-122.2751432719145,37.51809994940448,118
060816090001019,13,1,10,2,1,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,4,0,0,12,1,1,2,3,6,7,6,-122.2740836158979,37.51282885155272,103
060816090001007,31,3,16,12,9,6,16,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,3,0,6,4,0,21,1,0,6,0,3,26,5,3,2,13,10,14,17,-122.27036816436629,37.515314961729885,245
060816090001012,74,9,40,25,24,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,10,0,0,0,50,6,0,17,0,1,58,16,6,13,19,27,41,33,-122.2742315994644,37.51718350350057,583
060816090001025,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,2,0,0,4,3,2,1,2,2,4,3,-122.27124876374238,37.51252536516538,56
060816090001006,11,1,7,3,5,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,0,9,0,0,2,0,0,10,1,0,3,3,4,9,2,-122.27192943345942,37.516835251006256,87
